id,name,slug,short_description,description,category,subcategory,library,price,currency,compare_at_price,image,gallery_images,product_type,file_format,compatibility,benefits,includes,features,faqs,tags,gumroad_url,gumroad_product_id,gumroad_permalink,featured,status,seo_title,seo_description,updated_at,order
PS-0805,Faded Document Restoration Kit,faded-document-restoration,Structure multispectral and photo scans of faint documents into readable-draft restoration workflows.,"Faded ink hides history — until imaging and careful restoration reveal it. This skill structures the workflow: organize source scans, apply enhancement and comparison steps in your imaging tools, and draft the recovered text with confidence notes for the archivist.

It coordinates the process around your imaging software; it does not fabricate text from nothing.","Cultural Heritage, Archive & Language Preservation",Faded Document Text Ink Restoration,9.txt,18,USD,,images/products/faded-document-restoration.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Restoration workflow runs in order|Recovered text drafted with confidence notes|Hands off cleanly to archivists|Reusable per document set,Source scan organizer|Enhancement-step prompts|Recovered-text drafting flow|Confidence note template|Archive metadata builder,No fabrication: gaps stay flagged,Does it invent missing text?::No — it drafts what the imaging supports and flags uncertain regions honestly.,heritage|archives|restoration|imaging|language,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/faded-document-restoration,,,,published,,,2026-08-26,84
PS-0806,Equine Gait Diagnostics Skill,equine-gait-diagnostic,Turn training videos into structured observational notes and gait-review checklists for vets.,"Lameness shows in the video before it shows in the exam — if you watch for the right things. This skill structures the review: intake video observations frame by frame, organize them against a gait-assessment checklist, and produce an observational report for the veterinarian’s file.

It is an observation aid; diagnosis and treatment stay with the vet.",Veterinary Science & Animal Husbandry,Equine Gait Lameness Video Diagnostics,9.txt,20,USD,,images/products/equine-gait-diagnostic.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Frames organized against a real checklist|Observational reports for the vet|Consistent review cadence|Video timing references included,Video observation intake format|Gait-assessment checklist|Frame-reference prompts|Observational report template|Owner communication draft,"Scoped to observation, never diagnosis",Does this diagnose lameness?::No — it prepares structured observations that support the veterinarian’s assessment.,veterinary|equine|lameness|diagnostics|animal-care,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/equine-gait-diagnostic,,,,published,,,2026-08-26,85
PS-0901,Cloud Seeding Dispersion Scheduler,cloud-seeding-scheduler,Plan seeding operations around dispersion windows and compliance — as program operations support.,"Seeding programs live and die on window timing. This skill structures the operations work-up: assemble forecast, dispersion and logistics inputs, evaluate candidate windows against program criteria, and produce a seeding-ops brief with compliance notes.

It is planning support for licensed programs; weather judgement and execution remain with the responsible professionals.","Climate Modification, Weather Control & Atmospheric Security",Cloud Seeding Flare Dispersion Schedulers,10.txt,27,USD,,images/products/cloud-seeding-scheduler.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Window planning on one structured sheet|Dispersion and compliance surfaced|Season-reusable briefs|Explicit operations-support framing,Window criteria worksheet|Dispersion input prompts|Seeding-ops brief template|Compliance checklist|Season log,"Compliance lines are explicit, not implied",Does it authorize seeding?::No — it supports planning under your program’s licensing and judgement.,climate|seeding|weather|operations|compliance,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/cloud-seeding-scheduler,,,YES,published,,,2026-08-27,90
PS-0902,Neural Impulse Signal Denoiser,neural-impulse-denoiser,Structure neural-signal preprocessing logs into clean filtering summaries for the research team.,"Neural recordings are buried in noise; preprocessing choices decide what survives. This skill organizes the pipeline review: intake signal logs and filter settings, summarize the preprocessing steps applied, and produce a filter-summary report with cleanliness metrics and flagged decisions for the researchers.

It documents and reviews the pipeline your lab already runs; it is not a signal-processing engine.",Neurological Interfaces & Cognitive Cybernetics,Motor Cortex Neural Impulse Signal Denoising,10.txt,31,USD,,images/products/neural-impulse-denoiser.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Filter decisions documented consistently|Cleanliness metrics surfaced per run|Researcher-ready summaries|Reproducible pipelines,Signal log intake format|Filter-settings mapper|Cleanliness metric prompts|Filter-summary template|Decision log,Turns pipelines into reproducible records,Does it process the signals?::No — it reviews and documents the preprocessing your research stack performs.,neural|bci|signal-processing|research|documentation,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/neural-impulse-denoiser,,,,published,,,2026-08-27,91
PS-0903,Hydrogen Boil-Off Vent Scheduler,hydrogen-boiloff-scheduler,Plan tank-maintenance and vent windows around boil-off forecasts and safety constraints.,"Liquid hydrogen storage runs on timing and thermal discipline. This skill structures the planning: intake tank pressure and thermal data, model the boil-off trend, and produce a vent/maintenance window plan with the safety constraints your team operates under.

It is planning support for cryogenic operations staff; pressure safety decisions stay with them.","Cryogenic Engineering, Superconductors & Deep Freeze Ops",Liquid Hydrogen Storage Boil-Off Vent Schedulers,10.txt,26,USD,,images/products/hydrogen-boiloff-scheduler.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,"Vent windows planned from data, not gut|Safety constraints made explicit|Maintenance windows coordinated|Consistent logging",Tank data intake format|Boil-off trend prompts|Window planning worksheet|Safety constraint checklist|Event log,Safety constraints bound every recommendation,Does it control the tank?::No — it plans windows; operating actions stay with trained staff.,cryogenics|hydrogen|storage|safety|engineering,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/hydrogen-boiloff-scheduler,,,,published,,,2026-08-28,92
PS-0904,Nanotube Alignment Loom System Pack,nanotube-loom-system,Organize alignment-run data into uniformity reports and tuning topics for fabrication teams.,"Alignment quality decides what a nanotube assembly is worth. This skill structures the review: intake run logs and metrology exports, evaluate alignment uniformity against target bands, and produce a run report with tuning topics for the fabrication team.

It is analysis support; process tuning stays with the fabrication engineers.","Advanced Nanotech, Graphene & Molecular Scale Fabrication",Carbon Nanotube Alignment Laser Loom Systems,10.txt,29,USD,,images/products/nanotube-loom-system.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Uniformity evaluated against targets|Run reports an engineer can act on|Tuning topics surfaced|Batch-level trends tracked,Run log intake format|Uniformity metric prompts|Run report template|Tuning topic builder|Batch tracker,Target bands make results unambiguous,Does it operate the loom?::No — it reviews run data and proposes tuning topics for engineers.,nanotech|graphene|fabrication|quality|engineering,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/nanotube-loom-system,,,,published,,,2026-08-28,93
PS-0905,Mycorrhizal Nutrient Scheduler,mycorrhizal-scheduler,Sketch soil-fertility plans that respect fungal networks — a farm-management decision aid.,"Healthy soil is a fungal network, and tilling or dosing schedules break it. This skill structures soil management planning: assemble soil-test and cropping inputs, reason about network-friendly timing, and produce a fertility-plan sketch with the follow-up tests you should run.

It is a farm-management aid to be validated against real agronomy advice and lab results.","Micro-Ecological Management, Soil Science & Biomarker Tech",Mycorrhizal Fungi Root Network Nutrient Schedulers,10.txt,20,USD,,images/products/mycorrhizal-scheduler.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Soil plans that respect fungal networks|Follow-up tests built into the plan|Season-reusable templates|Plain-field language,Soil test intake format|Network-friendly rule prompts|Fertility plan template|Test scheduling guide|Season log,"Plans are explicit proposals, ready for validation",Does it replace agronomy advice?::No — it drafts plans for you to review with your agronomist and lab data.,soil|fungi|agriculture|fertility|management,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/mycorrhizal-scheduler,,,,published,,,2026-08-29,94
PS-0906,Launchpad Deluge Acoustic Timer,launchpad-deluge-timer,Organize launch-deluge test records into timing-performance summaries for pad engineering teams.,"The deluge system protects the pad from its own launch acoustics — and it only works if the timing is right. This skill structures the review: intake deluge test timings and sensor releases, compare against design envelopes, and produce performance summaries with the engineering note your team needs.

It is an engineering-analysis aid; pad systems and launch authority remain operational.","Heavy Aerospace, Hypersonics & Supersonic Mechanics",Rocket Launchpad Water Deluge Acoustic Suppression Timers,10.txt,28,USD,,images/products/launchpad-deluge-timer.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Test records become performance summaries|Timing compared against envelopes|Engineering notes drafted|Launch-season trend visible,Test data intake format|Envelope comparison prompts|Performance summary template|Notes drafter|Season trend tracker,Envelope comparisons make issues obvious,Does it control the deluge?::No — it reviews test data and supports the engineers who operate the system.,aerospace|launchpad|deluge|testing|engineering,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/launchpad-deluge-timer,,,,published,,,2026-08-29,95
PS-1001,Ornithopter Aerodynamic Tuner,ornithopter-aero-tuner,Turn flight-test logs from flapping prototypes into tuning topics for your robotics team.,"Flapping flight is a research loop of tune-and-test — and the logs pile up. This skill structures the review: intake flight logs and telemetry, isolate performance deviations from the aero model, and produce tuning-topic briefs the robotics team can iterate on.

It is an analysis aid for R&D teams; the prototype and flight tests stay yours.",Advanced Biomimetic Robotics & Kinetic Synthesis,Avian-Flap Ornithopter Aerodynamic Tuning,11.txt,25,USD,,images/products/ornithopter-aero-tuner.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Flight logs become tuning topics|Deviations tied to the aero model|Iteration cycles shortened|R&D-ready briefs,Flight log intake format|Aero-model reference prompts|Deviation analysis|Tuning brief template|Test loop tracker,Built for fast R&D iteration,Does it fly the prototype?::No — it analyzes flight logs and proposes tuning topics for the team.,biorobotics|ornithopter|aerodynamics|r&d|flight,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/ornithopter-aero-tuner,,,YES,published,,,2026-08-28,100
PS-1002,CubeSat Swarm Sync Pack,cubesat-swarm-sync,Structure inter-satellite baseline data into sync-quality reports for swarm operations.,"CubeSat swarms only work when baselines stay tight. This skill structures the review: intake inter-satellite ranging and time-sync logs, evaluate against baseline budgets, and produce sync-quality reports with flagged excursions for the ops team.

It is operations-analysis support; commanding and orbit control stay with the flight team.",Micro-Satellite Swarm Orchestration & Astro-Logistics,CubeSat Swarm RF Baseline Interferometry Syncers,11.txt,30,USD,,images/products/cubesat-swarm-sync.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Baselines evaluated against budgets|Sync excursions flagged early|Ops-team-ready reports|Constellation trend visibility,Baseline log intake format|Budget comparison prompts|Sync-quality report template|Excursion flag list|Trend tracker,Excursion reporting beyond raw telemetry,Does it command the swarm?::No — it analyzes baselines and surfaces issues; commanding stays with flight ops.,cubesat|swarm|space|rf|operations,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/cubesat-swarm-sync,,,,published,,,2026-08-28,101
PS-1003,Geothermal Corrosion Analyzer,geothermal-corrosion-analyzer,Turn well-chemistry logs into corrosion-risk briefings for geothermal asset teams.,"Supercritical wells attack their own steel. This skill structures the review: intake well-chemistry and flow logs, correlate aggressive species against corrosion-relevant thresholds, and produce a corrosion-risk briefing with sampling recommendations.

It is an engineering-analysis aid; well integrity decisions stay with the asset engineers.",Deep-Earth Geothermal Fluids & Magma Engineering,Supercritical Geothermal Well Corrosion Inflow Analytics,11.txt,27,USD,,images/products/geothermal-corrosion-analyzer.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Corrosion risk surfaced per well|Sampling recommendations included|Asset-team-ready briefs|Trends tracked across wells,Well-chemistry intake format|Threshold correlation prompts|Risk briefing template|Sampling scheduler|Fleet trend log,From chemistry log to risk briefing in one flow,Does it fix corrosion?::No — it flags risk and recommends sampling; integrity work stays with engineers.,geothermal|corrosion|wells|energy|engineering,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/geothermal-corrosion-analyzer,,,,published,,,2026-08-29,102
PS-1004,Ancient DNA Assembler Aid,ancient-dna-assembler,Organize ancient-DNA fragment data and contamination checks into assembly-log reports for genomics teams.,"Ancient DNA arrives fragmented, damaged and contaminated — and assembly lives in the details. This skill structures the documentation: intake fragment and contamination-control logs, organize by sample and read quality, and produce assembly-log reports that flag issues for the genomics team.

It is a documentation-and-review aid; sequencing and assembly engines stay with your bioinformatics stack.",Archaeological Bio-Anthropology & Ancient Genetics,Damaged Ancient DNA Fragment Read Assemblers,11.txt,28,USD,,images/products/ancient-dna-assembler.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Assembly logs organized per sample|Contamination controls surfaced|Flags ready for the bioinformatician|Reproducible recordkeeping,Fragment log intake format|Contamination-control checklist|Read-quality organizer|Assembly-log template|Issue flag list,Documentation built for reproducibility,Does it assemble genomes?::No — it organizes and reviews the data around the assembly tools your team runs.,ancient-dna|genomics|archaeology|bioinformatics|research,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/ancient-dna-assembler,,,,published,,,2026-08-29,103
PS-1005,Exoskeleton Motor Sync Skill,exoskeleton-motor-sync,"Turn motor and gait telemetry from exo trials into tuning-topic briefs — analysis support, not device control.","Exoskeleton motors must mirror human biomotion exactly, or therapy suffers. This skill structures the telemetry review: intake motor and gait logs, compare against expected motion profiles, and produce tuning-topic briefs with candidate adjustments for the engineering and clinical team.

It is analysis support; settings changes remain with qualified staff.",Specialist Medical Devices & Prosthetic Intelligence,Robotic Exoskeleton Joint Motor Biomotion Syncers,11.txt,29,USD,,images/products/exoskeleton-motor-sync.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Telemetry becomes tuning topics|Motion-profile deviations surfaced|Engineering and clinical briefs|Trial-to-trial trends tracked,Telemetry intake format|Motion-profile reference prompts|Tuning-topic builder|Brief template|Revision log,Clinical and engineering concerns both surfaced,Does it adjust the device?::No — it proposes tuning topics; qualified staff make any changes.,exoskeleton|medical-devices|biomotion|rehab|engineering,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/exoskeleton-motor-sync,,,,published,,,2026-08-30,104
PS-1006,Mars Soil Spectrometer Sorter,mars-soil-spectrometer-sorter,Organize instrument-readout data from soil studies into sample-class summaries for science teams.,"Planetary sample data is precious and noisy. This skill structures the science floor: intake instrument readouts, organize by sample run, summarize class signatures, and produce sample-class summaries with follow-up investigative suggestions for the science team.

It is data-organizing support for researchers; sample handling and mission conclusions stay with the team.","High-Value Space Science, Astrobiology & Astrochemistry",Astrobiology Mars Soil Drilling Mass Spectrometer Sorters,11.txt,32,USD,,images/products/mars-soil-spectrometer-sorter.svg,,workflow-kit,Markdown + PDF,ChatGPT · Claude · Gemini,Readouts organized by sample run|Class signatures summarized clearly|Follow-up points suggested|Science-team-ready output,Readout intake format|Sample organizer|Class-signature prompts|Summary template|Follow-up suggestion list,"Built for precious, irreversible data",Does it interpret biosignatures?::No — it organizes and summarizes; scientific interpretation remains with the team.,astrobiology|mars|spectrometry|space-science|research,https://YOUR_GUMROAD_USERNAME.gumroad.com/l/mars-soil-spectrometer-sorter,,,,published,,,2026-08-30,105
